,fight_card,fight_card_url,fighter1,fighter2,weight_class,winner,method,round
5152,UFC 13: The Ultimate Force,http://ufcstats.com/event-details/5bd533d50c8e7b8a,Tito Ortiz,Wes Albritton,Lightweight,Tito Ortiz,KO/TKOPunches,1
5153,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Mark Coleman,Dan Severn,Heavyweight,Mark Coleman,SUBNeck Crank,1
5154,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Vitor Belfort,Scott Ferrozzo,Heavyweight,Vitor Belfort,KO/TKOPunches,1
5155,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Jerry Bohlander,Nick Sanzo,Lightweight,Jerry Bohlander,SUBOther - Lock,1
5156,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Vitor Belfort,Tra Telligman,Heavyweight,Vitor Belfort,KO/TKOElbows,1
5157,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Scott Ferrozzo,Jim Mullen,Heavyweight,Scott Ferrozzo,KO/TKOKnees,1
5158,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Yoshiki Takahashi,Wallid Ismail,Lightweight,Yoshiki Takahashi,U-DEC,2
5159,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Jerry Bohlander,Rainy Martinez,Lightweight,Jerry Bohlander,SUBRear Naked Choke,1
5160,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Justin Martin,Eric Martin,Heavyweight,Justin Martin,SUBHeel Hook,1
5161,UFC 12: Judgement Day,http://ufcstats.com/event-details/96eff1a628adcc7f,Nick Sanzo,Jackie Lee,Lightweight,Nick Sanzo,KO/TKO,1
5162,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Don Frye,David Abbott,Open Weight,Don Frye,SUBRear Naked Choke,1
5163,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,David Abbott,Steve Nelmark,Open Weight,David Abbott,KO/TKOPunch,1
5164,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Don Frye,Mark Hall,Open Weight,Don Frye,SUBAnkle Lock,1
5165,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Ken Shamrock,Brian Johnston,Open Weight,Ken Shamrock,SUBForearm Choke,1
5166,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Kimo Leopoldo,Paul Varelans,Open Weight,Kimo Leopoldo,KO/TKOPunches,1
5167,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,David Abbott,Cal Worsham,Open Weight,David Abbott,KO/TKOPunches,1
5168,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Don Frye,Gary Goodridge,Open Weight,Don Frye,SUBOther,1
5169,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Tai Bowden,Jack Nilson,Open Weight,Tai Bowden,KO/TKOHeadbutts,1
5170,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Steve Nelmark,Marcus Bossett,Open Weight,Steve Nelmark,SUBOther - Choke,1
5171,UFC - Ultimate Ultimate '96,http://ufcstats.com/event-details/9b5b5a75523728f3,Mark Hall,Felix Lee Mitchell,Open Weight,Mark Hall,KO/TKO,1
5172,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,Scott Ferrozzo,David Abbott,Open Weight,Scott Ferrozzo,U-DEC,2
5173,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,Mark Coleman,Brian Johnston,Open Weight,Mark Coleman,KO/TKOPunches,1
5174,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,Jerry Bohlander,Fabio Gurgel,Open Weight,Jerry Bohlander,U-DEC,1
5175,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,David Abbott,Sam Adkins,Open Weight,David Abbott,SUBForearm Choke,1
5176,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,Brian Johnston,Reza Nasri,Open Weight,Brian Johnston,KO/TKOPunches,1
5177,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,Mark Coleman,Julian Sanchez,Open Weight,Mark Coleman,SUBNeck Crank,1
5178,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,Roberto Traven,Dave Berry,Open Weight,Roberto Traven,KO/TKOPunches,1
5179,UFC 11: The Proving Ground,http://ufcstats.com/event-details/6ceff86fae4f6b3b,Scott Ferrozzo,Sam Fulton,Open Weight,Scott Ferrozzo,SUBInjury,1
5180,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Mark Coleman,Don Frye,Open Weight,Mark Coleman,KO/TKOHeadbutts,1
5181,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Mark Coleman,Gary Goodridge,Open Weight,Mark Coleman,SUBOther,1
5182,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Don Frye,Brian Johnston,Open Weight,Don Frye,KO/TKOElbows,1
5183,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Gary Goodridge,John Campetella,Open Weight,Gary Goodridge,KO/TKOPunches,1
5184,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Mark Coleman,Moti Horenstein,Open Weight,Mark Coleman,KO/TKOPunches,1
5185,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Brian Johnston,Scott Fiedler,Open Weight,Brian Johnston,KO/TKOPunches,1
5186,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Don Frye,Mark Hall,Open Weight,Don Frye,KO/TKOHeadbutt,1
5187,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Sam Adkins,Felix Lee Mitchell,Open Weight,Sam Adkins,U-DEC,2
5188,UFC 10: The Tournament,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,Geza Kalman,Dieusel Berto,Open Weight,Geza Kalman,KO/TKOPunches,1
5189,UFC 9: Motor City Madness,http://ufcstats.com/event-details/a390eb8a9b2df298,Dan Severn,Ken Shamrock,Open Weight,Dan Severn,S-DEC,3
5190,UFC 9: Motor City Madness,http://ufcstats.com/event-details/a390eb8a9b2df298,Don Frye,Amaury Bitetti,Open Weight,Don Frye,KO/TKOKnees,1
5191,UFC 9: Motor City Madness,http://ufcstats.com/event-details/a390eb8a9b2df298,Mark Hall,Koji Kitao,Open Weight,Mark Hall,KO/TKO,1
5192,UFC 9: Motor City Madness,http://ufcstats.com/event-details/a390eb8a9b2df298,Mark Schultz,Gary Goodridge,Open Weight,Mark Schultz,KO/TKO,1
5193,UFC 9: Motor City Madness,http://ufcstats.com/event-details/a390eb8a9b2df298,Rafael Carino,Matt Andersen,Open Weight,Rafael Carino,KO/TKOPunches,1
5194,UFC 9: Motor City Madness,http://ufcstats.com/event-details/a390eb8a9b2df298,Cal Worsham,Zane Frazier,Open Weight,Cal Worsham,KO/TKOPunches,1
5195,UFC 9: Motor City Madness,http://ufcstats.com/event-details/a390eb8a9b2df298,Steve Nelmark,Tai Bowden,Open Weight,Steve Nelmark,KO/TKO,1
5196,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Don Frye,Gary Goodridge,Open Weight,Don Frye,KO/TKOPunches,1
5197,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Ken Shamrock,Kimo Leopoldo,Open Weight,Ken Shamrock,SUBKneebar,1
5198,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Gary Goodridge,Jerry Bohlander,Open Weight,Gary Goodridge,KO/TKOPunch,1
5199,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Don Frye,Sam Adkins,Open Weight,Don Frye,KO/TKO,1
5200,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Gary Goodridge,Paul Herrera,Open Weight,Gary Goodridge,KO/TKOElbows,1
5201,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Jerry Bohlander,Scott Ferrozzo,Open Weight,Jerry Bohlander,SUBGuillotine Choke,1
5202,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Paul Varelans,Joe Moreira,Open Weight,Paul Varelans,U-DEC,1
5203,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Don Frye,Thomas Ramirez,Open Weight,Don Frye,KO/TKOPunch,1
5204,UFC 8: David vs Goliath,http://ufcstats.com/event-details/b63e800c18e011b5,Sam Adkins,Keith Mielke,Open Weight,Sam Adkins,KO/TKOPunches,1
5205,UFC - Ultimate Ultimate '95,http://ufcstats.com/event-details/31bbd46d57dfbcb7,Dan Severn,Oleg Taktarov,Open Weight,Dan Severn,U-DEC,2
5206,UFC - Ultimate Ultimate '95,http://ufcstats.com/event-details/31bbd46d57dfbcb7,Oleg Taktarov,Marco Ruas,Open Weight,Oleg Taktarov,U-DEC,1
5207,UFC - Ultimate Ultimate '95,http://ufcstats.com/event-details/31bbd46d57dfbcb7,Dan Severn,David Abbott,Open Weight,Dan Severn,U-DEC,1
5208,UFC - Ultimate Ultimate '95,http://ufcstats.com/event-details/31bbd46d57dfbcb7,Oleg Taktarov,Dave Beneteau,Open Weight,Oleg Taktarov,SUBAnkle Lock,1
5209,UFC - Ultimate Ultimate '95,http://ufcstats.com/event-details/31bbd46d57dfbcb7,Marco Ruas,Keith Hackney,Open Weight,Marco Ruas,SUBRear Naked Choke,1
5210,UFC - Ultimate Ultimate '95,http://ufcstats.com/event-details/31bbd46d57dfbcb7,Dan Severn,Paul Varelans,Open Weight,Dan Severn,SUBArm Triangle,1
5211,UFC - Ultimate Ultimate '95,http://ufcstats.com/event-details/31bbd46d57dfbcb7,David Abbott,Steve Jennum,Open Weight,David Abbott,SUBNeck Crank,1
