,Unnamed: 0,first_name,last_name,nick_name,height,weight,reach,stance,wins,losses,draws,fighter_url,full_name,SLpM,Str_Acc,SApM,Str_Dep,TD_Avg,TD_Acc,TD_Def,Sub_Avg
124,124,Tristan,Arenal,,--,155 lbs.,--,,4,1,0,http://ufcstats.com/fighter-details/9c9455912d917e4e,Tristan Arenal,0.00,0%,0.00,0%,0.00,0%,0%,0.0
125,125,Andrei,Arlovski,The Pitbull,"6' 3""",240 lbs.,"77.0""",Orthodox,28,18,0,http://ufcstats.com/fighter-details/3738e68d2261e60f,Andrei Arlovski,3.54,44%,2.68,59%,0.53,36%,79%,0.3
126,126,Joey,Armstrong,,--,--,--,,5,2,0,http://ufcstats.com/fighter-details/30ad2050273d016a,Joey Armstrong,0.00,0%,0.00,0%,0.00,0%,0%,0.0
127,127,Austin,Arnett,Golden Boy,"6' 0""",145 lbs.,"72.0""",Orthodox,16,6,0,http://ufcstats.com/fighter-details/bf0e700106d00e55,Austin Arnett,4.52,41%,6.38,62%,0.44,18%,57%,0.2
128,128,Ricardo,Arona,The Brazilian Tiger,"5' 11""",205 lbs.,--,Orthodox,14,5,0,http://ufcstats.com/fighter-details/05fbfe628658c538,Ricardo Arona,1.66,48%,1.15,57%,2.41,48%,58%,1.2
129,129,Chalid,Arrab,Die Faust,"5' 11""",205 lbs.,--,Orthodox,7,3,0,http://ufcstats.com/fighter-details/770b9d4813c25902,Chalid Arrab,1.56,34%,1.63,56%,3.05,75%,37%,1.0
130,130,Akbarh,Arreola,El Caballero,"5' 10""",155 lbs.,"71.0""",Southpaw,23,10,1,http://ufcstats.com/fighter-details/c136b2a8852da5bd,Akbarh Arreola,2.32,45%,4.01,56%,1.07,100%,33%,0.4
131,131,Matt,Arroyo,No Regard,"5' 10""",170 lbs.,"72.0""",Orthodox,3,3,0,http://ufcstats.com/fighter-details/de62052b2ede65ba,Matt Arroyo,1.62,47%,2.01,58%,2.12,36%,100%,5.3
132,132,Antonio,Arroyo,,"6' 3""",185 lbs.,"73.0""",Orthodox,8,2,0,http://ufcstats.com/fighter-details/61fb8098ccf81c7f,Antonio Arroyo,3.87,72%,2.13,41%,2.55,36%,0%,0.6
133,133,Gilles,Arsene,,"5' 9""",190 lbs.,--,Southpaw,1,1,0,http://ufcstats.com/fighter-details/2dea80c069847321,Gilles Arsene,0.06,10%,2.45,32%,0.00,0%,0%,0.0
134,134,Veta,Arteaga,,"5' 7""",125 lbs.,--,,3,1,0,http://ufcstats.com/fighter-details/91e3388e69060e69,Veta Arteaga,3.20,36%,1.92,65%,0.00,0%,40%,0.0
135,135,Cesar,Arzamendia,Goku,"5' 11""",155 lbs.,"71.0""",,7,4,0,http://ufcstats.com/fighter-details/49f78022126bf4a4,Cesar Arzamendia,5.37,45%,5.20,56%,7.32,75%,0%,2.4
136,136,Teddy,Ash,Bear,"6' 1""",185 lbs.,"73.0""",Switch,14,4,0,http://ufcstats.com/fighter-details/a373085066dbfb54,Teddy Ash,7.27,61%,6.80,28%,0.00,0%,100%,0.0
137,137,Askar,Askarov,Bullet,"5' 5""",125 lbs.,--,,10,0,0,http://ufcstats.com/fighter-details/b1d19449397541dc,Askar Askarov,0.00,0%,0.00,0%,0.00,0%,0%,0.0
138,138,Cyril,Asker,Silverback,"6' 0""",247 lbs.,"74.0""",Orthodox,9,4,0,http://ufcstats.com/fighter-details/9be6020024133293,Cyril Asker,3.35,39%,5.82,35%,4.41,62%,100%,0.9
139,139,Scott,Askham,,"6' 3""",185 lbs.,"75.0""",Southpaw,14,4,0,http://ufcstats.com/fighter-details/06827d70c53ff0d9,Scott Askham,3.03,46%,3.52,52%,0.44,18%,65%,0.7
140,140,Ben,Askren,Funky,"5' 11""",170 lbs.,"73.0""",Orthodox,19,1,0,http://ufcstats.com/fighter-details/0b31f87be71ebbb1,Ben Askren,0.00,0%,8.49,9%,4.39,50%,0%,4.4
141,141,Bruno,Assis,Brunao,"6' 2""",185 lbs.,--,Orthodox,8,3,0,http://ufcstats.com/fighter-details/ff222167cce02919,Bruno Assis,1.27,43%,3.20,36%,2.00,50%,66%,1.0
142,142,Junior,Assuncao,,"5' 9""",145 lbs.,"72.0""",Orthodox,13,4,0,http://ufcstats.com/fighter-details/d0d7160824278840,Junior Assuncao,3.31,62%,2.06,44%,2.43,24%,66%,0.7
143,143,Raphael,Assuncao,,"5' 5""",135 lbs.,"66.0""",Orthodox,27,7,0,http://ufcstats.com/fighter-details/2f13e4020cea5b38,Raphael Assuncao,3.32,41%,2.35,68%,1.54,38%,80%,0.3
144,144,Bazigit,Atajev,Volk,"6' 1""",230 lbs.,--,Orthodox,17,1,0,http://ufcstats.com/fighter-details/fd7acf42bd6e7e95,Bazigit Atajev,0.87,41%,3.14,49%,1.00,33%,0%,0.0
145,145,Rich,Attonito,The Raging Bull,"5' 10""",170 lbs.,"72.0""",Orthodox,10,5,0,http://ufcstats.com/fighter-details/210935fd21670f6d,Rich Attonito,2.28,47%,2.13,59%,0.74,37%,75%,0.0
146,146,Olivier,Aubin-Mercier,The Canadian Gangster,"5' 9""",155 lbs.,"70.0""",Southpaw,12,5,0,http://ufcstats.com/fighter-details/55ee431411ccf07a,Olivier Aubin-Mercier,2.48,51%,2.97,55%,2.36,33%,70%,0.5
147,147,Pat,Audinwood,Awesomely Awesome,"6' 0""",155 lbs.,--,Orthodox,9,2,1,http://ufcstats.com/fighter-details/196ed28337adc630,Pat Audinwood,1.17,12%,4.31,41%,0.80,50%,0%,0.0
148,148,Marcus,Aurelio,Maximus,"5' 10""",155 lbs.,"74.0""",Orthodox,21,10,0,http://ufcstats.com/fighter-details/04643fd03d9159cc,Marcus Aurelio,1.42,33%,2.27,59%,1.69,27%,27%,1.3
149,149,David,Avellan,,"5' 9""",185 lbs.,--,Orthodox,2,1,0,http://ufcstats.com/fighter-details/956dcac65e7b34d6,David Avellan,3.33,25%,10.00,57%,0.00,0%,0%,0.0
150,150,Blas,Avena,The Disciple,"6' 0""",170 lbs.,"74.0""",Orthodox,7,6,0,http://ufcstats.com/fighter-details/8753e125f4499816,Blas Avena,2.34,47%,3.36,43%,2.37,80%,50%,1.8
151,151,Levi,Avera,,"6' 1""",170 lbs.,--,,16,10,0,http://ufcstats.com/fighter-details/ba5c6eeb8ef45f5c,Levi Avera,0.00,0%,0.00,0%,0.00,0%,0%,0.0
152,152,Anthony,Avila,,"5' 7""",145 lbs.,--,,6,1,0,http://ufcstats.com/fighter-details/033d19259f589457,Anthony Avila,0.00,0%,0.00,0%,0.00,0%,0%,0.0
153,153,Chris,Avila,,"5' 10""",145 lbs.,"72.0""",Orthodox,5,4,0,http://ufcstats.com/fighter-details/4665cbf36b08193b,Chris Avila,2.37,30%,4.17,48%,0.00,0%,46%,0.0
154,154,Julia,Avila,Raging Panda,"5' 7""",135 lbs.,"68.0""",Orthodox,7,1,0,http://ufcstats.com/fighter-details/86d9dbe1bfcbade7,Julia Avila,3.27,40%,2.20,60%,0.00,0%,50%,0.0
155,155,Saad,Awad,Assassin,"5' 11""",155 lbs.,--,,9,5,0,http://ufcstats.com/fighter-details/da603332ad41f165,Saad Awad,2.13,26%,1.87,60%,0.50,16%,100%,0.5
156,156,Javy,Ayala,Eye Candy,"6' 1""",265 lbs.,--,,10,5,0,http://ufcstats.com/fighter-details/26387c19f32dda0f,Javy Ayala,0.83,25%,5.00,33%,0.00,0%,0%,0.0
157,157,Jessin,Ayari,Abacus,"6' 0""",155 lbs.,"73.0""",Orthodox,16,5,0,http://ufcstats.com/fighter-details/6eaec40f724852f4,Jessin Ayari,3.58,38%,3.40,59%,0.00,0%,33%,0.3
158,158,Abu,Azaitar,Gladiator,"5' 9""",185 lbs.,"76.0""",Orthodox,14,1,1,http://ufcstats.com/fighter-details/46d0a888d87d91ac,Abu Azaitar,3.20,37%,1.27,57%,1.00,100%,25%,0.0
159,159,Ottman,Azaitar,Bulldozer,"5' 8""",155 lbs.,"71.0""",Switch,11,0,0,http://ufcstats.com/fighter-details/ee18ff42063174df,Ottman Azaitar,0.00,0%,0.00,0%,0.00,0%,0%,0.0
160,160,Luiz,Azeredo,,"5' 9""",154 lbs.,--,Orthodox,15,10,0,http://ufcstats.com/fighter-details/063649e21bc9d6d5,Luiz Azeredo,2.16,39%,2.76,57%,1.07,50%,45%,0.3
161,161,Luciano,Azevedo,,"6' 3""",161 lbs.,--,Orthodox,16,9,1,http://ufcstats.com/fighter-details/9bcfb40dbcd50568,Luciano Azevedo,0.76,45%,1.97,27%,2.28,11%,0%,0.0
162,162,Hunter,Azure,,"5' 8""",135 lbs.,"70.0""",Orthodox,7,0,0,http://ufcstats.com/fighter-details/2af2f2e26c4c0402,Hunter Azure,5.27,65%,1.73,46%,4.00,36%,0%,5.0
163,163,Niklas,Backstrom,,"6' 1""",145 lbs.,"74.0""",Orthodox,8,2,0,http://ufcstats.com/fighter-details/39cc64bf0a269db9,Niklas Backstrom,1.12,41%,3.65,40%,2.92,80%,72%,2.2
164,164,Seth,Baczynski,The Polish Pistola,"6' 3""",170 lbs.,"74.0""",Orthodox,18,11,0,http://ufcstats.com/fighter-details/fd5b6598a3b70c0a,Seth Baczynski,3.08,31%,3.14,51%,0.89,16%,48%,0.8
165,165,Ryan,Bader,Darth,"6' 2""",205 lbs.,"74.0""",Orthodox,23,5,0,http://ufcstats.com/fighter-details/c0ab242c40decc55,Ryan Bader,2.82,43%,1.39,71%,3.37,44%,80%,0.4
166,166,Izabela,Badurek,,"5' 5""",115 lbs.,--,Orthodox,5,3,0,http://ufcstats.com/fighter-details/4fcf6e0c4e0e6664,Izabela Badurek,3.74,71%,4.90,32%,1.75,12%,100%,0.0
167,167,Miguel,Baeza,,"6' 2""",170 lbs.,"74.0""",Orthodox,6,0,0,http://ufcstats.com/fighter-details/82d4c957649faf9b,Miguel Baeza,4.07,59%,5.93,33%,0.00,0%,100%,2.0
168,168,Ali,Bagautinov,Puncher,"5' 4""",125 lbs.,"65.0""",Orthodox,14,5,0,http://ufcstats.com/fighter-details/3dd92ff9fb0412b3,Ali Bagautinov,2.85,42%,3.09,52%,2.51,36%,65%,0.3
169,169,Mehdi,Baghdad,The Sultan,"6' 1""",155 lbs.,"75.0""",Orthodox,11,4,0,http://ufcstats.com/fighter-details/e4d2564ea0e34e2b,Mehdi Baghdad,3.13,30%,4.56,46%,0.00,0%,33%,0.0
170,170,Siyar,Bahadurzada,The Great,"5' 11""",170 lbs.,"73.0""",Orthodox,24,7,1,http://ufcstats.com/fighter-details/aec185309b4843d0,Siyar Bahadurzada,3.33,45%,2.96,50%,1.58,61%,68%,0.4
171,171,Shamar,Bailey,,"5' 9""",155 lbs.,"75.0""",,12,5,0,http://ufcstats.com/fighter-details/e2b8186b618b00c4,Shamar Bailey,1.56,20%,3.91,69%,1.50,33%,37%,0.0
172,172,Jordan,Bailey,,"5' 9""",145 lbs.,--,,6,3,0,http://ufcstats.com/fighter-details/34dbcd4dbaf21a36,Jordan Bailey,1.74,40%,0.29,0%,4.35,100%,0%,4.3
173,173,Scott,Baker,,"6' 0""",210 lbs.,--,,1,1,0,http://ufcstats.com/fighter-details/7d5b12de1625984e,Scott Baker,0.00,0%,0.00,0%,0.00,0%,0%,0.0
174,174,Bryan,Baker,The Beast,"6' 3""",185 lbs.,--,Orthodox,16,3,0,http://ufcstats.com/fighter-details/898337ef520fe4d3,Bryan Baker,1.78,52%,2.83,45%,0.44,50%,37%,0.9
175,175,Oluwale,Bamgbose,Holy War Angel,"5' 11""",185 lbs.,"78.0""",Switch,6,4,0,http://ufcstats.com/fighter-details/04b39f4e8eb59d7c,Oluwale Bamgbose,2.45,48%,2.70,55%,0.94,33%,37%,0.0
176,176,Stephen,Banaszak,,"6' 0""",145 lbs.,--,,5,5,0,http://ufcstats.com/fighter-details/4c4b44e3cf5815b3,Stephen Banaszak,4.20,47%,1.15,66%,0.00,0%,100%,1.9
177,177,Marcin,Bandel,Bomba,"5' 10""",155 lbs.,"70.0""",Orthodox,13,4,0,http://ufcstats.com/fighter-details/5c2ce761399dc9c5,Marcin Bandel,0.79,50%,5.26,23%,0.00,0%,0%,0.0
178,178,Humberto,Bandenay,,"5' 11""",145 lbs.,"71.0""",Southpaw,14,7,0,http://ufcstats.com/fighter-details/2c2caf2f2bab9df5,Humberto Bandenay,2.22,41%,4.79,41%,2.90,46%,62%,0.5
179,179,Tae Hyun,Bang,The Korean Cowboy,"5' 9""",155 lbs.,"71.0""",Switch,18,10,0,http://ufcstats.com/fighter-details/9a2d3567abc02e34,Tae Hyun Bang,2.72,38%,2.07,66%,0.49,33%,57%,0.5
180,180,Yohan,Banks,,--,--,--,,2,1,0,http://ufcstats.com/fighter-details/c50ea21fe9ef478d,Yohan Banks,0.00,0%,0.00,0%,0.00,0%,0%,0.0
181,181,Antonio,Banuelos,,"5' 5""",135 lbs.,"63.0""",Orthodox,19,7,1,http://ufcstats.com/fighter-details/9ddfb3369a3b0394,Antonio Banuelos,2.71,33%,3.30,58%,1.38,58%,85%,0.4
182,182,Renan,Barao,The Baron,"5' 6""",135 lbs.,"70.0""",Orthodox,36,8,0,http://ufcstats.com/fighter-details/2c99576fefe53c7c,Renan Barao,3.78,36%,3.83,58%,1.46,45%,91%,0.6
183,183,Junior,Barata,,"5' 10""",170 lbs.,--,Orthodox,8,3,1,http://ufcstats.com/fighter-details/06dced58ca24a6bd,Junior Barata,4.03,33%,8.46,34%,0.00,0%,0%,0.0
184,184,Maycee,Barber,The Future,"5' 5""",125 lbs.,"65.0""",Switch,7,0,0,http://ufcstats.com/fighter-details/6a740daf1b279661,Maycee Barber,8.03,63%,4.03,47%,1.54,30%,100%,0.0
185,185,Bryan,Barberena,Bam Bam,"6' 0""",170 lbs.,"72.0""",Southpaw,14,7,0,http://ufcstats.com/fighter-details/a331233f597090a5,Bryan Barberena,5.65,48%,5.00,44%,0.26,33%,47%,0.3
186,186,Edson,Barboza,Junior,"5' 11""",155 lbs.,"75.0""",Orthodox,20,7,0,http://ufcstats.com/fighter-details/64a50dad704d1d49,Edson Barboza,4.01,42%,4.18,60%,0.46,46%,80%,0.1
187,187,Raoni,Barcelos,,"5' 7""",135 lbs.,"67.0""",Orthodox,14,1,0,http://ufcstats.com/fighter-details/b9f28e7045fdfce7,Raoni Barcelos,5.77,53%,4.85,63%,2.46,71%,75%,1.0
188,188,Luke,Barnatt,The Bigslow,"6' 6""",185 lbs.,"77.0""",Orthodox,8,3,0,http://ufcstats.com/fighter-details/172c2135e70f87b7,Luke Barnatt,4.43,36%,3.87,59%,0.63,42%,63%,0.4
189,189,James,Barnes,,"5' 8""",145 lbs.,--,,7,2,0,http://ufcstats.com/fighter-details/c06a5c95f1169c0b,James Barnes,0.00,0%,0.00,0%,0.00,0%,0%,0.0
190,190,Nick,Barnes,,"5' 11""",170 lbs.,--,,11,2,0,http://ufcstats.com/fighter-details/78a5eea49638685d,Nick Barnes,2.86,29%,8.93,51%,5.36,100%,100%,5.4
191,191,Josh,Barnett,The Warmaster,"6' 3""",250 lbs.,"78.0""",Orthodox,35,8,0,http://ufcstats.com/fighter-details/ad3f53c454cbbead,Josh Barnett,3.20,50%,2.11,57%,1.26,55%,55%,1.4
192,192,Chris,Barnhizer,,--,--,--,,1,3,0,http://ufcstats.com/fighter-details/91e69a1c3c87325b,Chris Barnhizer,0.00,0%,0.00,0%,0.00,0%,0%,0.0
193,193,David,Baron,,"5' 6""",155 lbs.,--,Switch,17,3,1,http://ufcstats.com/fighter-details/80c0bed43da0e27b,David Baron,1.17,30%,2.10,56%,0.00,0%,14%,0.7
194,194,Phil,Baroni,The New York Bad Ass,"5' 9""",170 lbs.,"72.0""",Orthodox,14,15,0,http://ufcstats.com/fighter-details/1652f3213655b935,Phil Baroni,2.77,45%,3.93,40%,1.46,47%,60%,0.5
195,195,Dan,Barrera,The Fireman,"5' 9""",170 lbs.,--,Orthodox,3,1,0,http://ufcstats.com/fighter-details/f12f979b657ab876,Dan Barrera,0.80,70%,1.20,28%,1.00,8%,0%,0.0
196,196,Carlos,Barreto,,"6' 4""",230 lbs.,--,Orthodox,14,9,0,http://ufcstats.com/fighter-details/a220be6d41d6f97d,Carlos Barreto,0.00,0%,0.00,0%,0.00,0%,0%,0.0
197,197,Jose,Barreto,,--,185 lbs.,--,Southpaw,0,1,0,http://ufcstats.com/fighter-details/c32eab6c2119e989,Jose Barreto,0.00,0%,0.00,0%,0.00,0%,0%,0.0
198,198,Peter,Barrett,Slippery,"5' 10""",155 lbs.,"73.0""",Southpaw,8,2,0,http://ufcstats.com/fighter-details/d21113c9ff3788ae,Peter Barrett,7.27,72%,5.00,33%,4.00,25%,0%,0.0
199,199,Marc-Andre,Barriault,Powerbar,"6' 1""",185 lbs.,"74.0""",Orthodox,11,3,0,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Marc-Andre Barriault,3.60,52%,3.73,57%,0.50,25%,80%,0.0
200,200,David,Barrios,,"5' 6""",145 lbs.,--,,4,5,0,http://ufcstats.com/fighter-details/e6015889f50075d2,David Barrios,0.00,0%,0.00,0%,0.00,0%,0%,0.0
201,201,Alexandre,Barros,Baixinho,"5' 9""",170 lbs.,--,Southpaw,18,8,0,http://ufcstats.com/fighter-details/8fd1f27e86661ede,Alexandre Barros,0.98,40%,4.05,36%,1.84,50%,100%,0.0
202,202,Ricardo,Barros,,"6' 1""",205 lbs.,--,,2,2,0,http://ufcstats.com/fighter-details/d26394fc0e8e880a,Ricardo Barros,0.00,0%,8.22,31%,0.00,0%,100%,0.0
203,203,Francimar,Barroso,Bodao,"6' 1""",205 lbs.,"75.0""",Orthodox,19,7,0,http://ufcstats.com/fighter-details/b69f24c500d783e7,Francimar Barroso,2.77,52%,3.07,59%,2.22,24%,83%,0.0
204,204,Pat,Barry,HD,"5' 11""",235 lbs.,"74.0""",Orthodox,8,7,0,http://ufcstats.com/fighter-details/658c3465581ae46b,Pat Barry,2.72,52%,3.54,59%,0.00,0%,76%,0.2
205,205,Enrique,Barzola,El Fuerte,"5' 7""",145 lbs.,"70.0""",,17,4,1,http://ufcstats.com/fighter-details/be0b310a12eb80b4,Enrique Barzola,3.77,41%,2.93,69%,5.00,47%,80%,0.2
206,206,Stephen,Bass,Bigfish,"5' 9""",145 lbs.,--,,10,1,0,http://ufcstats.com/fighter-details/1cecc8fe6748a532,Stephen Bass,4.87,52%,5.87,55%,0.00,0%,0%,0.0
207,207,Sean,Bassett,,--,155 lbs.,--,,0,4,0,http://ufcstats.com/fighter-details/2c733e059462c1dc,Sean Bassett,0.00,0%,0.00,0%,0.00,0%,0%,0.0
208,208,Ryan,Bastianelli,Relentless,"5' 5""",135 lbs.,--,,5,2,0,http://ufcstats.com/fighter-details/29508aff4d93cbbe,Ryan Bastianelli,0.00,0%,0.00,0%,0.00,0%,0%,0.0
209,209,Shayna,Baszler,The Queen of Spades,"5' 7""",135 lbs.,"67.0""",Orthodox,15,10,0,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce,Shayna Baszler,2.49,30%,6.36,51%,0.67,18%,44%,1.3
210,210,Danaa,Batgerel,Storm,"5' 7""",135 lbs.,"70.0""",Orthodox,6,2,0,http://ufcstats.com/fighter-details/3b0a516d2921e0d6,Danaa Batgerel,5.67,36%,2.40,59%,0.00,0%,57%,0.0
211,211,Michel,Batista,El Panda,"6' 3""",260 lbs.,--,,4,2,0,http://ufcstats.com/fighter-details/34218661c44ed55d,Michel Batista,0.00,0%,4.03,40%,6.72,50%,0%,0.0
212,212,Mario,Bautista,,"5' 9""",135 lbs.,"69.0""",Switch,7,1,0,http://ufcstats.com/fighter-details/bc711b6dd95c1af6,Mario Bautista,7.45,49%,6.05,55%,0.81,33%,57%,0.0
213,213,Chris,Beal,Real Deal,"5' 7""",125 lbs.,"69.0""",Orthodox,10,3,0,http://ufcstats.com/fighter-details/55f446032177b119,Chris Beal,3.45,35%,3.18,61%,1.60,58%,78%,0.2
214,214,Rudy,Bears,,"5' 11""",170 lbs.,--,Southpaw,13,11,0,http://ufcstats.com/fighter-details/74f13066b1417ef3,Rudy Bears,1.27,29%,2.53,50%,0.00,0%,0%,0.0
215,215,Salvador,Becerra,,"5' 9""",155 lbs.,--,,5,2,0,http://ufcstats.com/fighter-details/4fd76e7ba8313457,Salvador Becerra,4.57,31%,3.83,58%,0.00,0%,66%,0.0
216,216,Ariel,Beck,Sunshine,"5' 6""",125 lbs.,"66.0""",,4,5,0,http://ufcstats.com/fighter-details/b96939f2b8d88e82,Ariel Beck,4.44,34%,4.31,64%,0.00,0%,0%,0.0
217,217,Jeff,Bedard,Little Popeye,"5' 6""",145 lbs.,--,Orthodox,13,3,0,http://ufcstats.com/fighter-details/93bf96be327fcd98,Jeff Bedard,0.80,51%,0.00,100%,3.43,66%,100%,2.6
218,218,Eric,Bedard,Lucky Strikes,"6' 2""",239 lbs.,--,,6,7,0,http://ufcstats.com/fighter-details/ce05955c26c3c090,Eric Bedard,6.37,35%,8.54,52%,0.00,0%,0%,0.0
219,219,Johnny,Bedford,Brutal,"5' 10""",135 lbs.,"71.0""",Orthodox,19,13,1,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7,Johnny Bedford,4.53,50%,1.75,63%,1.83,62%,62%,0.0
220,220,Chase,Beebe,,"5' 7""",135 lbs.,"67.0""",Orthodox,19,8,1,http://ufcstats.com/fighter-details/b16a7e6a627e9789,Chase Beebe,2.17,38%,1.64,69%,2.49,42%,41%,0.9
221,221,Lyle,Beerbohm,Fancy Pants,"5' 10""",155 lbs.,--,Southpaw,15,2,0,http://ufcstats.com/fighter-details/babc6b5745335f18,Lyle Beerbohm,1.98,55%,1.61,54%,2.10,23%,64%,0.3
222,222,Mirsad,Bektic,,"5' 8""",145 lbs.,"70.0""",Orthodox,13,2,0,http://ufcstats.com/fighter-details/cbd3e590a85b18c5,Mirsad Bektic,2.88,42%,1.70,60%,3.38,53%,100%,0.4
223,223,Diana,Belbita,The Warrior Princess,"5' 7""",135 lbs.,--,,11,4,0,http://ufcstats.com/fighter-details/d7e40dca3ae125be,Diana Belbita,0.00,0%,0.00,0%,0.00,0%,0%,0.0
224,224,Alan,Belcher,The Talent,"6' 2""",185 lbs.,"73.0""",Orthodox,17,7,0,http://ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,2.70,41%,3.10,59%,0.44,26%,55%,0.9
225,225,Vitor,Belfort,The Phenom,"6' 0""",185 lbs.,"74.0""",Southpaw,26,14,0,http://ufcstats.com/fighter-details/0ee783aa00e468f0,Vitor Belfort,1.59,46%,2.83,50%,1.02,60%,53%,0.6
226,226,Danilo,Belluardo,Caterpillar,"6' 0""",155 lbs.,"74.0""",Southpaw,12,4,0,http://ufcstats.com/fighter-details/c3f6db17cea09ca7,Danilo Belluardo,1.76,65%,2.58,53%,4.07,100%,0%,0.0
227,227,Joey,Beltran,The Mexicutioner,"6' 1""",185 lbs.,"75.0""",Orthodox,15,9,0,http://ufcstats.com/fighter-details/46baf0f57edfa4df,Joey Beltran,4.92,36%,5.27,54%,0.48,18%,75%,0.0
228,228,Marco,Beltran,Psycho,"5' 8""",125 lbs.,"69.0""",Orthodox,8,7,0,http://ufcstats.com/fighter-details/ec71a892fada28c7,Marco Beltran,2.07,37%,1.93,63%,0.70,50%,46%,0.2
229,229,Joseph,Benavidez,,"5' 4""",125 lbs.,"65.0""",Southpaw,28,5,0,http://ufcstats.com/fighter-details/80eacd4da0617c57,Joseph Benavidez,3.46,33%,2.52,63%,1.53,31%,65%,0.6
230,230,Mike,Bencic,Batman,"6' 0""",215 lbs.,--,Orthodox,1,2,0,http://ufcstats.com/fighter-details/a71feb7ea7592a71,Mike Bencic,0.00,0%,3.32,53%,0.00,0%,0%,0.0
231,231,Dave,Beneteau,Dangerous,"6' 2""",250 lbs.,--,Orthodox,6,5,1,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a,Dave Beneteau,0.00,0%,0.00,0%,0.00,0%,0%,0.0
232,232,Karla,Benitez,,"5' 3""",113 lbs.,--,,6,2,1,http://ufcstats.com/fighter-details/6104730621ff318d,Karla Benitez,0.00,0%,2.40,57%,0.00,0%,100%,0.0
233,233,Gabriel,Benitez,Moggly,"5' 8""",145 lbs.,"71.0""",Southpaw,21,8,0,http://ufcstats.com/fighter-details/436f970c9ea9169c,Gabriel Benitez,4.32,41%,2.93,71%,0.21,100%,56%,1.5
234,234,Charles,Bennett,Krazy Horse,"5' 8""",155 lbs.,--,Orthodox,25,23,2,http://ufcstats.com/fighter-details/8dc4f34c1f50d00d,Charles Bennett,1.39,39%,1.35,64%,2.02,100%,36%,2.0
235,235,Josh,Bennett,,"6' 4""",259 lbs.,--,Orthodox,12,13,0,http://ufcstats.com/fighter-details/c3ac8d0da7b05772,Josh Bennett,2.90,40%,5.80,43%,1.50,100%,100%,0.0
236,236,DeAnna,Bennett,Vitamin D,"5' 4""",125 lbs.,"68.0""",,8,3,1,http://ufcstats.com/fighter-details/404ecb2700844072,DeAnna Bennett,3.13,58%,3.27,58%,0.00,0%,0%,1.0
237,237,Lance,Benoist,,"5' 11""",170 lbs.,"73.0""",Southpaw,7,2,0,http://ufcstats.com/fighter-details/5431dccc09118234,Lance Benoist,3.68,51%,2.70,56%,1.50,33%,61%,0.0
238,238,Joe,Benoit,,"5' 9""",170 lbs.,--,Orthodox,11,4,0,http://ufcstats.com/fighter-details/a30f6d375dea5f9b,Joe Benoit,0.00,0%,0.00,100%,0.00,0%,0%,0.0
239,239,Ryan,Benoit,Baby Face,"5' 5""",125 lbs.,"68.0""",Orthodox,10,5,0,http://ufcstats.com/fighter-details/20999e27ddd94bda,Ryan Benoit,2.38,36%,3.20,59%,0.24,20%,62%,0.2
240,240,Pat,Benson,,"5' 9""",155 lbs.,--,,3,6,2,http://ufcstats.com/fighter-details/a25f3dc0df974597,Pat Benson,0.00,0%,0.00,0%,0.00,0%,0%,0.0
241,241,Len,Bentley,,"5' 9""",155 lbs.,--,,9,4,0,http://ufcstats.com/fighter-details/592d23aed850e652,Len Bentley,0.00,0%,0.00,0%,0.00,0%,0%,0.0
242,242,Steve,Berger,The Red Nosed Pitbull,"5' 11""",170 lbs.,--,Orthodox,21,22,2,http://ufcstats.com/fighter-details/21b1132949f2a9b0,Steve Berger,1.00,27%,3.26,36%,0.84,40%,16%,1.7
243,243,Kenneth,Bergh,,"6' 2""",205 lbs.,"76.0""",Orthodox,6,1,0,http://ufcstats.com/fighter-details/aa8189053b3a8994,Kenneth Bergh,4.56,75%,1.27,28%,0.00,0%,0%,0.0
244,244,Bret,Bergmark,The Angry Hick,"5' 9""",170 lbs.,--,,6,1,1,http://ufcstats.com/fighter-details/2891c9f7b26b26fc,Bret Bergmark,2.78,52%,2.78,37%,4.17,100%,50%,4.2
245,245,Keith,Berish,Sha Bang Bang,"6' 0""",205 lbs.,"73.0""",Orthodox,5,1,0,http://ufcstats.com/fighter-details/e3779ef06e98f185,Keith Berish,3.58,36%,4.81,62%,1.76,40%,0%,0.0
246,246,Dennis,Bermudez,The Menace,"5' 6""",155 lbs.,"66.0""",Orthodox,18,9,0,http://ufcstats.com/fighter-details/6f242453c91a5af0,Dennis Bermudez,4.42,46%,3.07,59%,3.89,40%,82%,1.1
247,247,Manny,Bermudez,The Bermudez Triangle,"5' 10""",135 lbs.,"71.0""",Orthodox,14,1,0,http://ufcstats.com/fighter-details/2dc1bc1a02961656,Manny Bermudez,2.21,57%,2.74,48%,2.81,50%,0%,3.4
248,248,Talita,Bernardo,,"5' 4""",135 lbs.,"68.0""",Orthodox,6,4,0,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea,Talita Bernardo,3.12,42%,4.04,55%,1.62,22%,28%,0.5
