,fight_card,fight_card_url,fighter1,fighter2,weight_class,winner,method,round
2239,UFC Fight Night: Magny vs Gastelum,http://ufcstats.com/event-details/243b07fc65ccbb16,Scott Jorgensen,Alejandro Perez,Bantamweight,Alejandro Perez,KO/TKO,2
2240,UFC Fight Night: Magny vs Gastelum,http://ufcstats.com/event-details/243b07fc65ccbb16,Gabriel Benitez,Andre Fili,Featherweight,Andre Fili,KO/TKOPunches,1
2241,UFC Fight Night: Magny vs Gastelum,http://ufcstats.com/event-details/243b07fc65ccbb16,Vernon Ramos Ho,Alvaro Herrera Mendoza,Welterweight,Alvaro Herrera Mendoza,KO/TKOPunches,1
2242,UFC Fight Night: Magny vs Gastelum,http://ufcstats.com/event-details/243b07fc65ccbb16,Cesar Arzamendia,Marco Polo Reyes,Lightweight,Marco Polo Reyes,KO/TKOPunch,1
2243,UFC Fight Night: Magny vs Gastelum,http://ufcstats.com/event-details/243b07fc65ccbb16,Valmir Lazaro,Michel Prazeres,Lightweight,Michel Prazeres,S-DEC,3
2244,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Ronda Rousey,Holly Holm,Women's Bantamweight,Holly Holm,KO/TKOKick,2
2245,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Valerie Letourneau,Joanna Jedrzejczyk,Women's Strawweight,Joanna Jedrzejczyk,U-DEC,5
2246,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Antonio Silva,Mark Hunt,Heavyweight,Mark Hunt,KO/TKOPunch,1
2247,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Uriah Hall,Robert Whittaker,Middleweight,Robert Whittaker,U-DEC,3
2248,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Stefan Struve,Jared Rosholt,Heavyweight,Jared Rosholt,U-DEC,3
2249,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Akbarh Arreola,Jake Matthews,Lightweight,Jake Matthews,KO/TKO,2
2250,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Peter Sobotta,Kyle Noke,Welterweight,Kyle Noke,KO/TKOKick,1
2251,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Gian Villante,Anthony Perosh,Light Heavyweight,Gian Villante,KO/TKOPunch,1
2252,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Danny Martinez,Richie Vaculik,Flyweight,Danny Martinez,U-DEC,3
2253,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Daniel Kelly,Steve Montgomery,Middleweight,Daniel Kelly,U-DEC,3
2254,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Richard Walsh,Steve Kennedy,Welterweight,Richard Walsh,U-DEC,3
2255,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,James Moontasri,Anton Zafir,Welterweight,James Moontasri,KO/TKOSpinning Back Kick,1
2256,UFC 193: Rousey vs Holm,http://ufcstats.com/event-details/8d04923f2db59b7f,Ben Nguyen,Ryan Benoit,Flyweight,Ben Nguyen,SUBRear Naked Choke,1
2257,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Vitor Belfort,Dan Henderson,Middleweight,Vitor Belfort,KO/TKOKick,1
2258,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Glover Teixeira,Patrick Cummins,Light Heavyweight,Glover Teixeira,KO/TKOPunches,2
2259,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Thomas Almeida,Anthony Birchak,Bantamweight,Thomas Almeida,KO/TKOPunches,1
2260,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Alex Oliveira,Piotr Hallmann,Lightweight,Alex Oliveira,KO/TKOPunch,3
2261,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Rashid Magomedov,Gilbert Burns,Lightweight,Rashid Magomedov,U-DEC,3
2262,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Corey Anderson,Fabio Maldonado,Light Heavyweight,Corey Anderson,U-DEC,3
2263,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Abel Trujillo,Gleison Tibau,Lightweight,Abel Trujillo,DQRear Naked Choke,1
2264,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Johnny Case,Yan Cabral,Lightweight,Johnny Case,U-DEC,3
2265,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Thiago Tavares,Clay Guida,Featherweight,Thiago Tavares,SUBGuillotine Choke,1
2266,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Chas Skelly,Edimilson Souza,Featherweight,Chas Skelly,SUBRear Naked Choke,2
2267,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Viscardi Andrade,Gasan Umalatov,Welterweight,Viscardi Andrade,U-DEC,3
2268,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Jimmie Rivera,Pedro Munhoz,Bantamweight,Jimmie Rivera,S-DEC,3
2269,UFC Fight Night: Belfort vs Henderson 3,http://ufcstats.com/event-details/5345f86680378fc1,Matheus Nicolau Pereira,Bruno Rodrigues,Bantamweight,Matheus Nicolau Pereira,SUBGuillotine Choke,3
2270,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Louis Smolka,Paddy Holohan,Flyweight,Louis Smolka,SUBRear Naked Choke,2
2271,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Norman Parke,Reza Madadi,Lightweight,Norman Parke,U-DEC,3
2272,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Nicolas Dalby,Darren Till,Welterweight,Nicolas Dalby,M-DEC,3
2273,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Neil Seery,Jon Delos Reyes,Flyweight,Neil Seery,SUBGuillotine Choke,2
2274,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Stevie Ray,Mickael Lebout,Lightweight,Stevie Ray,U-DEC,3
2275,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Ericka Almeida,Aisling Daly,Women's Strawweight,Aisling Daly,U-DEC,3
2276,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Scott Askham,Krzysztof Jotko,Middleweight,Krzysztof Jotko,S-DEC,3
2277,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Cathal Pendred,Tom Breese,Welterweight,Tom Breese,KO/TKOPunches,1
2278,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Robert Whiteford,Darren Elkins,Featherweight,Darren Elkins,U-DEC,3
2279,UFC Fight Night: Holohan vs Smolka,http://ufcstats.com/event-details/f3155a94ca420126,Bubba Bush,Garreth McLellan,Middleweight,Garreth McLellan,KO/TKOPunches,3
2280,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Alexander Gustafsson,Daniel Cormier,Light Heavyweight,Daniel Cormier,S-DEC,5
2281,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Rashad Evans,Ryan Bader,Light Heavyweight,Ryan Bader,U-DEC,3
2282,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Shawn Jordan,Ruslan Magomedov,Heavyweight,Ruslan Magomedov,U-DEC,3
2283,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Ali Bagautinov,Joseph Benavidez,Flyweight,Joseph Benavidez,U-DEC,3
2284,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Jessica Eye,Julianna Pena,Women's Bantamweight,Julianna Pena,U-DEC,3
2285,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Dan Hooker,Yair Rodriguez,Featherweight,Yair Rodriguez,U-DEC,3
2286,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Alan Jouban,Albert Tumenov,Welterweight,Albert Tumenov,KO/TKOPunches,1
2287,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Islam Makhachev,Adriano Martins,Lightweight,Adriano Martins,KO/TKOPunch,1
2288,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Angela Hill,Rose Namajunas,Women's Strawweight,Rose Namajunas,SUBRear Naked Choke,1
2289,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Francisco Trevino,Sage Northcutt,Lightweight,Sage Northcutt,KO/TKOPunches,1
2290,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Chris Cariaso,Sergio Pettis,Flyweight,Sergio Pettis,U-DEC,3
2291,UFC 192: Cormier vs Gustafsson,http://ufcstats.com/event-details/119ebea97e914dcf,Viktor Pesta,Derrick Lewis,Heavyweight,Derrick Lewis,KO/TKOPunches,3
2292,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Roy Nelson,Josh Barnett,Heavyweight,Josh Barnett,U-DEC,5
2293,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Gegard Mousasi,Uriah Hall,Middleweight,Uriah Hall,KO/TKOSpinning Back Kick,2
2294,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Chico Camus,Kyoji Horiguchi,Flyweight,Kyoji Horiguchi,U-DEC,3
2295,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,George Roop,Takeya Mizugaki,Bantamweight,Takeya Mizugaki,U-DEC,3
2296,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Katsunori Kikuno,Diego Brandao,Featherweight,Diego Brandao,KO/TKOPunch,1
2297,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Teruto Ishihara,Mizuto Hirota,Featherweight,Mizuto Hirota,S-DEC,3
2298,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Jingliang Li,Keita Nakamura,Welterweight,Keita Nakamura,SUBRear Naked Choke,3
2299,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Yusuke Kasuya,Nick Hein,Lightweight,Nick Hein,U-DEC,3
2300,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Naoyuki Kotani,Kajan Johnson,Lightweight,Kajan Johnson,U-DEC,3
2301,UFC Fight Night: Barnett vs Nelson,http://ufcstats.com/event-details/a4dd5c9a75763295,Shinsho Anzai,Roger Zapata,Welterweight,Shinsho Anzai,KO/TKO,3
2302,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Demetrious Johnson,John Dodson,Flyweight,Demetrious Johnson,U-DEC,5
2303,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Andrei Arlovski,Frank Mir,Heavyweight,Andrei Arlovski,U-DEC,3
2304,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Anthony Johnson,Jimi Manuwa,Light Heavyweight,Anthony Johnson,KO/TKOPunch,2
2305,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Corey Anderson,Jan Blachowicz,Light Heavyweight,Corey Anderson,U-DEC,3
2306,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Paige VanZant,Alex Chambers,Women's Strawweight,Paige VanZant,SUBArmbar,3
2307,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Ross Pearson,Paul Felder,Lightweight,Ross Pearson,S-DEC,3
2308,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,John Lineker,Francisco Rivera,Bantamweight,John Lineker,SUBGuillotine Choke,1
2309,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Raquel Pennington,Jessica Andrade,Women's Bantamweight,Raquel Pennington,SUBRear Naked Choke,2
2310,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Tiago dos Santos e Silva,Clay Collard,Featherweight,Tiago dos Santos e Silva,S-DEC,3
2311,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Joe Riggs,Ron Stallings,Middleweight,Joe Riggs,DQ,2
2312,UFC 191: Johnson vs Dodson 2,http://ufcstats.com/event-details/82f5c81f4e3c3eb5,Joaquim Silva,Nazareno Malegarie,Lightweight,Joaquim Silva,S-DEC,3
2313,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Max Holloway,Charles Oliveira,Featherweight,Max Holloway,KO/TKO,1
2314,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Neil Magny,Erick Silva,Welterweight,Neil Magny,U-DEC,3
2315,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Patrick Cote,Joshua Burkman,Welterweight,Patrick Cote,KO/TKOPunches,3
2316,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Francisco Trinaldo,Chad Laprise,Lightweight,Francisco Trinaldo,KO/TKOPunches,1
2317,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Olivier Aubin-Mercier,Tony Sims,Lightweight,Olivier Aubin-Mercier,U-DEC,3
2318,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Valerie Letourneau,Maryna Moroz,Women's Strawweight,Valerie Letourneau,U-DEC,3
2319,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Frankie Perez,Sam Stout,Lightweight,Frankie Perez,KO/TKOPunches,1
2320,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Felipe Arantes,Yves Jabouin,Bantamweight,Felipe Arantes,SUBArmbar,1
2321,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Nikita Krylov,Marcos Rogerio de Lima,Light Heavyweight,Nikita Krylov,SUBRear Naked Choke,1
2322,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Chris Kelades,Chris Beal,Flyweight,Chris Kelades,S-DEC,3
2323,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Shane Campbell,Elias Silverio,Lightweight,Shane Campbell,U-DEC,3
2324,UFC Fight Night: Holloway vs Oliveira,http://ufcstats.com/event-details/2ce6541127b0e232,Misha Cirkunov,Daniel Jolly,Light Heavyweight,Misha Cirkunov,KO/TKOPunches,1
2325,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Ovince Saint Preux,Glover Teixeira,Light Heavyweight,Glover Teixeira,SUBRear Naked Choke,3
2326,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Michael Johnson,Beneil Dariush,Lightweight,Beneil Dariush,S-DEC,3
2327,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Sam Alvey,Derek Brunson,Middleweight,Derek Brunson,KO/TKOPunches,1
2328,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Timothy Johnson,Jared Rosholt,Heavyweight,Jared Rosholt,U-DEC,3
2329,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Sara McMann,Amanda Nunes,Women's Bantamweight,Amanda Nunes,SUBRear Naked Choke,1
2330,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Geane Herrera,Ray Borg,Flyweight,Ray Borg,U-DEC,3
2331,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Oluwale Bamgbose,Uriah Hall,Middleweight,Uriah Hall,KO/TKOPunches,1
2332,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Tom Watson,Chris Camozzi,Middleweight,Chris Camozzi,U-DEC,3
2333,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Willie Gates,Dustin Ortiz,Flyweight,Dustin Ortiz,KO/TKOPunches,3
2334,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Sirwan Kakai,Frankie Saenz,Bantamweight,Frankie Saenz,S-DEC,3
2335,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Chris Dempsey,Jonathan Wilson,Light Heavyweight,Jonathan Wilson,KO/TKOPunch,1
2336,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Roman Salazar,Marlon Vera,Bantamweight,Marlon Vera,SUBArmbar,2
2337,UFC Fight Night: Teixeira vs Saint Preux,http://ufcstats.com/event-details/b71667c778b6d9e5,Anthony Christodoulou,Scott Holtzman,Lightweight,Scott Holtzman,SUBRear Naked Choke,3
2338,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Bethe Correia,Ronda Rousey,Women's Bantamweight,Ronda Rousey,KO/TKOPunch,1
2339,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Rogerio Nogueira,Mauricio Rua,Light Heavyweight,Mauricio Rua,U-DEC,3
2340,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Fernando Bruno,Glaico Franca Moreira,Lightweight,Glaico Franca Moreira,SUBRear Naked Choke,3
2341,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Dileno Lopes,Reginaldo Vieira,Bantamweight,Reginaldo Vieira,U-DEC,3
2342,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Antonio Rodrigo Nogueira,Stefan Struve,Heavyweight,Stefan Struve,U-DEC,3
2343,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Soa Palelei,Antonio Silva,Heavyweight,Antonio Silva,KO/TKOPunches,2
2344,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Jessica Aguilar,Claudia Gadelha,Women's Strawweight,Claudia Gadelha,U-DEC,3
2345,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Neil Magny,Demian Maia,Welterweight,Demian Maia,SUBRear Naked Choke,2
2346,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Rafael Cavalcante,Patrick Cummins,Light Heavyweight,Patrick Cummins,KO/TKOElbows,3
2347,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Nordine Taleb,Warlley Alves,Welterweight,Warlley Alves,SUBGuillotine Choke,2
2348,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Leandro Issa,Iuri Alcantara,Bantamweight,Iuri Alcantara,U-DEC,3
2349,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Clint Hester,Vitor Miranda,Middleweight,Vitor Miranda,KO/TKOElbows,2
2350,UFC 190: Rousey vs Correia,http://ufcstats.com/event-details/a9c45a8b21eabadc,Hugo Viana,Guido Cannetti,Bantamweight,Guido Cannetti,U-DEC,3
2351,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,TJ Dillashaw,Renan Barao,Bantamweight,TJ Dillashaw,KO/TKOPunches,4
2352,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Miesha Tate,Jessica Eye,Women's Bantamweight,Miesha Tate,U-DEC,3
2353,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Edson Barboza,Paul Felder,Lightweight,Edson Barboza,U-DEC,3
2354,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Joe Lauzon,Takanori Gomi,Lightweight,Joe Lauzon,KO/TKOPunches,1
2355,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Tom Lawlor,Gian Villante,Light Heavyweight,Tom Lawlor,KO/TKOPunch,2
2356,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Jim Miller,Danny Castillo,Lightweight,Jim Miller,S-DEC,3
2357,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Ben Saunders,Kenny Robertson,Welterweight,Ben Saunders,S-DEC,3
2358,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Bryan Caraway,Eddie Wineland,Bantamweight,Bryan Caraway,U-DEC,3
2359,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,James Krause,Daron Cruickshank,Lightweight,James Krause,SUBRear Naked Choke,1
2360,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Andrew Holbrook,Ramsey Nijem,Lightweight,Andrew Holbrook,S-DEC,3
2361,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Elizabeth Phillips,Jessamyn Duke,Women's Bantamweight,Elizabeth Phillips,U-DEC,3
2362,UFC on FOX: Dillashaw vs. Barao II,http://ufcstats.com/event-details/0c3838c8f7c620c2,Zak Cummings,Dominique Steele,Middleweight,Zak Cummings,KO/TKOPunches,1
2363,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Michael Bisping,Thales Leites,Middleweight,Michael Bisping,S-DEC,5
2364,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Evan Dunham,Ross Pearson,Lightweight,Evan Dunham,U-DEC,3
2365,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Joe Duffy,Ivan Jorge,Lightweight,Joe Duffy,SUBTriangle Choke,1
2366,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Joanne Calderwood,Cortney Casey,Women's Strawweight,Joanne Calderwood,U-DEC,3
2367,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Leon Edwards,Pawel Pawlak,Welterweight,Leon Edwards,U-DEC,3
2368,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Stevie Ray,Leonardo Mafra,Lightweight,Stevie Ray,KO/TKOPunches,1
2369,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Paddy Holohan,Vaughan Lee,Flyweight,Paddy Holohan,U-DEC,3
2370,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Ilir Latifi,Hans Stringer,Light Heavyweight,Ilir Latifi,KO/TKOPunch,1
2371,UFC Fight Night: Bisping vs Leites,http://ufcstats.com/event-details/ef7fa30364cbe7f2,Mickael Lebout,Teemu Packalen,Lightweight,Mickael Lebout,U-DEC,3
